"sno_student","sno","data_type","questionnaire_type","school","age","gender","school_grade","consent_given","what.follow.up.statenents.given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","final_coding","expectancies","value","value/intrinsic","value/utility","value/utility/daily life","value/utility/general","value/utility/learning utility","value/utility/other","value/utility/school utility","value/utility/social utility","value/utility/useless","costs","costs/effort","costs/emotional","costs/opportunity","costs/outside","goals","goals/evaluative","goals/family support","goals/mastery","goals/normative","goals/outcome","goals/social approval","goals/social concern","goals/social responsibility","goals/social status","other factors","consequence","statement_Kinyarwanda","statement_English","statement_stem","statement_in_first_person","auxiliary_verb_used","verb_used","verb_negated","adverb_used","object_1_used","object_2_used","object_3_used","type","what_subjects_listed","subjects.confidence","subjects.demotivation","subjects.motivation","subjects.unconfidence","biology_con","biology_demot","biology_mot","biology_uncon","chemistry_con","chemistry_demot","chemistry_mot","chemistry_uncon","english_con","english_demot","english_mot","english_uncon","entrepreneurship_con","entrepreneurship_demot","entrepreneurship_mot","entrepreneurship_uncon","french_con","french_demot","french_mot","french_uncon","geography_con","geography_demot","geography_mot","geography_uncon","history_con","history_demot","history_mot","history_uncon","ict_con","ict_demot","ict_mot","ict_uncon","kinyarwanda_con","kinyarwanda_demot","kinyarwanda_mot","kinyarwanda_uncon","kiswahili_con","kiswahili_demot","kiswahili_mot","kiswahili_uncon","literature_con","literature_demot","literature_mot","literature_uncon","mathematics_con","mathematics_demot","mathematics_mot","mathematics_uncon","physics_con","physics_demot","physics_mot","physics_uncon","religion_con","religion_demot","religion_mot","religion_uncon","sports_con","sports_demot","sports_mot","sports_uncon","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
2,"m64_64_3","motivation","demotivation","B",15,"female","1","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","utility",NA,NA,NA,"attainment",NA,NA,NA,"coder 1","utility","useless",NA,NA,"useless",NA,NA,"agreement","useless",NA,NA,NA,NA,NA,NA,"value/utility/useless",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ushobora kwiyumvisha ko gukora umwitozo atari ingirakamaro","you might convince yourself that doing exercises is useless","umwitozo atari ingirakamaro","no",NA,"kugira","da/ ta",NA,"akamaro",NA,NA,"demotivation","ntayo","English","Ntayo","","",0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.442,0.402,0.404,0.365,0.411,0.32,0.472,0.333,0.513,0.496,0.525,0.617,0.496,0.525,0.483,0.7
2,"m63_63_5","confidence","confidence","B",15,"female","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"kwiga ari byiza bimfasha kumenya indimi","that studying is good and helps to learn languages",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","english","English","Ntayo","","",0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.442,0.402,0.404,0.365,0.411,0.32,0.472,0.333,0.513,0.496,0.525,0.617,0.496,0.525,0.483,0.7
2,"m64_64_1","motivation","demotivation","B",15,"female","1","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different","ability",NA,NA,"different","ability",NA,NA,"agreement","ability/ different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","expectancies-other factors",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"nshobora kuba wenda ufite ibibazo byo mu muryango bigatuma wiheba nibyo mwarimu avuze ntu byumve","i  might be having family problems that makes you dispair and not even understand what the teacher is saying","nibyo mwarimu avuze ntu byumve","no","none","kumva","da/ ta",NA,"icyo",NA,NA,"demotivation","ntayo","English","Ntayo","","",0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.442,0.402,0.404,0.365,0.411,0.32,0.472,0.333,0.513,0.496,0.525,0.617,0.496,0.525,0.483,0.7
2,"m63_63_1","confidence","confidence","B",15,"female","1","yes",NA,"no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"umwihariko imibare n'ikinyarwanda","preferably mathematics and kinyarwanda",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,"english","English","Ntayo","","",0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.442,0.402,0.404,0.365,0.411,0.32,0.472,0.333,0.513,0.496,0.525,0.617,0.496,0.525,0.483,0.7
2,"m63_63_2","confidence","confidence","B",15,"female","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ibyo nakoze ari byo","that what i did was right","ibyo nakoze ari byo","no","none","kuba",NA,NA,"byo",NA,NA,"confidence","english","English","Ntayo","","",0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.442,0.402,0.404,0.365,0.411,0.32,0.472,0.333,0.513,0.496,0.525,0.617,0.496,0.525,0.483,0.7
2,"m63_63_3","confidence","confidence","B",15,"female","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ngomba kugira ishyaka ryo kubaza mwarimu ibyo ntumvise","i have to get motivated to ask the teacher what i have not understood",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","english","English","Ntayo","","",0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.442,0.402,0.404,0.365,0.411,0.32,0.472,0.333,0.513,0.496,0.525,0.617,0.496,0.525,0.483,0.7
2,"m64_64_2","motivation","demotivation","B",15,"female","1","yes",NA,"yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"ability",NA,NA,NA,"coder 1","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"nshobora kuba isomo baduhaye natarigeze ndisoma","i might not have read for the given subject",NA,NA,NA,NA,NA,NA,NA,NA,NA,"demotivation","ntayo","English","Ntayo","","",0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.442,0.402,0.404,0.365,0.411,0.32,0.472,0.333,0.513,0.496,0.525,0.617,0.496,0.525,0.483,0.7
2,"m63_63_4","confidence","confidence","B",15,"female","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"nshobora kuziga nkavamo umuntu ukomeye","i might study hard and become a powerful person",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","english","English","Ntayo","","",0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.442,0.402,0.404,0.365,0.411,0.32,0.472,0.333,0.513,0.496,0.525,0.617,0.496,0.525,0.483,0.7
3,"m95_95_4","motivation","motivation","B",12,"male","1","yes",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"none","utility","school",NA,NA,"school",NA,NA,"agreement","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kugira ngo mbone amanota ashimisha","so i can get exciting marks","kugira ngo mbone amanota ashimisha","yes","kugira ngo","kubona",NA,NA,"amanota ashimisha",NA,NA,"motivation","chemistry,biology","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m95_95_6","motivation","motivation","B",12,"male","1","yes",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mukora nibyishimo kandi nakurikiye nkatsinda nka nishima","i do it gladly and i succeed because i pay attetion i am happy","mukora nibyishimo kandi nakurikiye nkatsinda nka nishima","yes","none","kwishima",NA,NA,NA,NA,NA,"motivation","chemistry,biology","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m95_95_7","motivation","motivation","B",12,"male","1","yes",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"utility",NA,NA,NA,"none","utility","learning",NA,NA,"learning",NA,NA,"agreement","learning",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mukora kugira ngo nunguke ubundi bumenyi cyane","i do it so i can gain more knowledge","kugira ngo nunguke ubundi bumenyi cyane","yes","kugira ngo","kunguka",NA,NA,"ubundi bumenyi cyane",NA,NA,"motivation","chemistry,biology","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m95_95_8","motivation","motivation","B",12,"male","1","yes",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"agreement","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/outcome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"mukora kubera ko nshaka kwiyongerera ikizere","i do it because i want to gain confidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motivation","chemistry,biology","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m95_95_5","motivation","motivation","B",12,"male","1","yes",NA,"yes","no","yes","coder 1","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"none","utility","school",NA,NA,"school",NA,NA,"agreement","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nkora imyitozo kugira ngo ni mbona amanota ashimisha uwariwe wese","i do the exercise so that i can get exciting marks that could please anyone","kugira ngo ni mbona amanota ashimisha uwariwe wese","yes","kugira ngo","kubona",NA,NA,"amanota ashimisha uwariwe wese",NA,NA,"motivation","chemistry,biology","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m96_96_1","confidence","unconfidence","B",12,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","ability",NA,NA,NA,"different",NA,NA,NA,"coder 2","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"nigirira ikizere kugira ngo nkore neza tsinde","i am confident because i want to do well and succeed",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","physics,mathematics","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m96_96_10","confidence","unconfidence","B",12,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","unconfidence","unconfidence","coder 2","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"ikizere hari igihe ntakigirira bitewe n'umwarimu","i sometimes am not confident because of the teacher",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"unconfidence","physics,mathematics","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m96_96_2","confidence","unconfidence","B",12,"male","1","yes",NA,"no","yes","yes","coder 2","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"consequence",NA,"coder 1","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"nkora neza kugira ngo nibyibagirwa nzabisubiremo nicyo gituma mbikora","i perform well so that incase  i forget something, i go through my notes/ i revise, that is why.",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","physics,mathematics","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m95_95_9","motivation","motivation","B",12,"male","1","yes",NA,"yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"different",NA,NA,NA,"none","utility","school",NA,NA,"school",NA,NA,"agreement","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mukora kugira ngo mbe uwa mbere kuko utakoze umwitozo ntacyo wagera ho","i do it so i can be the top of class because if you didn't do the exercise  you wouldn't achieve anything","kugira ngo mbe uwa mbere","yes","kugira ngo","kuba",NA,NA,"uwa mbere",NA,NA,"motivation","chemistry,biology","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m96_96_4","confidence","unconfidence","B",12,"male","1","yes",NA,"no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"cyane rwose bitewe n'isomo nkora","yes a lot, depending on the subject/lesson i do",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,"physics,mathematics","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m96_96_5","confidence","unconfidence","B",12,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different","positive",NA,NA,"coder 2","different/ positive",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","value/intrinsic-other factors",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"iyo ndi gukora umyitozo nishimwe bikantera kubona ikizere","when i am happy/glad to do the exercise, it makes me gain confidence",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","physics,mathematics","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m96_96_6","confidence","unconfidence","B",12,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"source",NA,"coder 1","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ikizere niki mubituma dutsinda","what is the role of being confident that leads to success",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","physics,mathematics","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m96_96_7","confidence","unconfidence","B",12,"male","1","yes",NA,"yes","yes","no","coder 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"nta kizere ngira iyo ndi gukora mathematics","i am not confident in the subject/lesson of mathematics",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,"physics,mathematics","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m96_96_8","confidence","unconfidence","B",12,"male","1","yes",NA,"yes","yes","yes","agreement","unconfidence","unconfidence","unconfidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"ikibitera nuko yigisha nabi","it is a result of bad teaching",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"unconfidence","physics,mathematics","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
3,"m96_96_9","confidence","unconfidence","B",12,"male","1","yes",NA,"yes","yes","yes","agreement","confidence","confidence","confidence","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"nigirira ikizere iyo mwarimu aduhaye imyitozo yasobanuye nkurikiye","i get confident when the teacher gives exercises that she/he explained when i was paying attetion",NA,"yes",NA,NA,NA,NA,NA,NA,NA,"confidence","physics,mathematics","","","Chemistry,Biology","Physics,Mathematics",NA,NA,1,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,0.3,0.3,0.517,0.454,0.35,0.297,0.386,0.397,0.45,0.55,0.467,0.392,0.275,0.683,0.5,0.933
