"sno_student","questionnaire_classification_final","questionnaire_type_initial","school","sno_questionnaire","sno_statement","sno_segment","sno","statement_first","statement_unique","statement_coded_multiple","age","gender","school_grade","consent_given","what_subjects_listed","what follow-up statenents given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_3_final_coding_separate","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.1_final_coding_separate","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","coding_round_4.2_final_coding_separate","comment","additional comment","statement_Kinyarwanda","statement_English","type","subjects.confidence","subjects.demotivation","subjects.motivation","subjects.unconfidence","biology_c","biology_d","biology_m","biology_u","chemistry_c","chemistry_d","chemistry_m","chemistry_u","english_c","english_d","english_m","english_u","entrepreneurship_c","entrepreneurship_d","entrepreneurship_m","entrepreneurship_u","french_c","french_d","french_m","french_u","geography_c","geography_d","geography_m","geography_u","history_c","history_d","history_m","history_u","ict_c","ict_d","ict_m","ict_u","kinyarwanda_c","kinyarwanda_d","kinyarwanda_m","kinyarwanda_u","kiswahili_c","kiswahili_d","kiswahili_m","kiswahili_u","literature_c","literature_d","literature_m","literature_u","mathematics_c","mathematics_d","mathematics_m","mathematics_u","physics_c","physics_d","physics_m","physics_u","religion_c","religion_d","religion_m","religion_u","sports_c","sports_d","sports_m","sports_u","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
"117","motivation","demotivation","A","N10","Nm10_2","Nm10_2_1","MOTIVATION6210_2","no","yes","yes","17","Male","2","Yes","Kinyarwanda,Geography,ICT,History",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","TASK DIFFICULTY",NA,NA,NA,"TASK DIFFICULTY",NA,NA,NA,"AGREEMENT","TASK DIFFICULTY","TASK DIFFICULTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/effort",NA,NA,"UKOMEYE CYANGWA BADUHAYE IBIBAZO BYINSHI","DIFFICULT OR WHEN THEY HAVE GIVEN US A LOT OF QUESTIONS","demotivation","Kinyarwanda,Geography,ICT,History","Kinyarwanda,Geography,ICT,History","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.344,0.529,0.308,0.438,0.511,0.487,0.4,0.407,0.425,0.667,0.525,0.442,0.45,0.667,0.917,0.817
"117","motivation","demotivation","A","N10","Nm10_2","Nm10_2_2","MOTIVATION6210_2","no","no",NA,"17","Male","2","Yes","Kinyarwanda,Geography,ICT,History",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","TASK DIFFICULTY",NA,NA,NA,"TASK DIFFICULTY",NA,NA,NA,"AGREEMENT","TASK DIFFICULTY","TASK DIFFICULTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/effort",NA,"EFFORT","UKOMEYE CYANGWA BADUHAYE IBIBAZO BYINSHI","DIFFICULT OR WHEN THEY HAVE GIVEN US A LOT OF QUESTIONS","demotivation","Kinyarwanda,Geography,ICT,History","Kinyarwanda,Geography,ICT,History","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.344,0.529,0.308,0.438,0.511,0.487,0.4,0.407,0.425,0.667,0.525,0.442,0.45,0.667,0.917,0.817
"117","motivation","demotivation","A","N10","Nm10_3","Nm10_3_1","MOTIVATION6210_3","no","yes","yes","17","Male","2","Yes","Kinyarwanda,Geography,ICT,History",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"NTA WU SOBANUKIWE CYANGWA NTA W'UMVA","WHEN I DON’T UNDERSTAND OR I DON’T GET IT","demotivation","Kinyarwanda,Geography,ICT,History","Kinyarwanda,Geography,ICT,History","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.344,0.529,0.308,0.438,0.511,0.487,0.4,0.407,0.425,0.667,0.525,0.442,0.45,0.667,0.917,0.817
"117","motivation","demotivation","A","N10","Nm10_3","Nm10_3_2","MOTIVATION6210_3","no","no",NA,"17","Male","2","Yes","Kinyarwanda,Geography,ICT,History",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"NTA WU SOBANUKIWE CYANGWA NTA W'UMVA","WHEN I DON’T UNDERSTAND OR I DON’T GET IT","demotivation","Kinyarwanda,Geography,ICT,History","Kinyarwanda,Geography,ICT,History","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.344,0.529,0.308,0.438,0.511,0.487,0.4,0.407,0.425,0.667,0.525,0.442,0.45,0.667,0.917,0.817
"117","motivation","demotivation","A","N10","Nm10_4","Nm10_4_1","MOTIVATION6210_4","no","yes","yes","17","Male","2","Yes","Kinyarwanda,Geography,ICT,History",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","NEGATIVE","ABILITY",NA,NA,"NEGATIVE","ABILITY",NA,NA,"AGREEMENT","ABILITY/ NEGATIVE","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"NSHOBORA KUBA NTA KUNDA IRYOSOMO BITEWE NUKO RIMEZE. NTABY'UMVA","I MIGHT NOT LIKE THE SUBJECT BECAUSE OF WHAT IT IS I DON’T UNDERSTAND","demotivation","Kinyarwanda,Geography,ICT,History","Kinyarwanda,Geography,ICT,History","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.344,0.529,0.308,0.438,0.511,0.487,0.4,0.407,0.425,0.667,0.525,0.442,0.45,0.667,0.917,0.817
"117","motivation","demotivation","A","N10","Nm10_4","Nm10_4_2","MOTIVATION6210_4","no","no",NA,"17","Male","2","Yes","Kinyarwanda,Geography,ICT,History",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","NEGATIVE","ABILITY",NA,NA,"NEGATIVE","ABILITY",NA,NA,"AGREEMENT","ABILITY/ NEGATIVE","NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"NSHOBORA KUBA NTA KUNDA IRYOSOMO BITEWE NUKO RIMEZE. NTABY'UMVA","I MIGHT NOT LIKE THE SUBJECT BECAUSE OF WHAT IT IS. I DON’T UNDERSTAND","demotivation","Kinyarwanda,Geography,ICT,History","Kinyarwanda,Geography,ICT,History","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.344,0.529,0.308,0.438,0.511,0.487,0.4,0.407,0.425,0.667,0.525,0.442,0.45,0.667,0.917,0.817
"117","motivation","demotivation","A","N10","Nm10_5","Nm10_5_1","MOTIVATION6210_5","no","yes","no","17","Male","2","Yes","Kinyarwanda,Geography,ICT,History",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","DIFFERENT",NA,NA,NA,"DIFFERENT",NA,NA,NA,"AGREEMENT","DIFFERENT","DIFFERENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOURCE",NA,"SOURCE",NA,"AGREEMENT","SOURCE","source",NA,"SITUATIONAL FACTOR","NA RWAYE CYANGWA NTAMEZE NEZA","WHEN I'M ILL OR I  DON’T FELL GOOD","demotivation","Kinyarwanda,Geography,ICT,History","Kinyarwanda,Geography,ICT,History","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.344,0.529,0.308,0.438,0.511,0.487,0.4,0.407,0.425,0.667,0.525,0.442,0.45,0.667,0.917,0.817
"117","motivation","demotivation","A","N10","Nm10_6","Nm10_6_1","MOTIVATION6210_6","no","yes","no","17","Male","2","Yes","Kinyarwanda,Geography,ICT,History",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","DIFFERENT",NA,NA,NA,"DIFFERENT",NA,NA,NA,"AGREEMENT","DIFFERENT","DIFFERENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOURCE",NA,"SOURCE",NA,"AGREEMENT","SOURCE","source",NA,"PERSONAL PROBLEMS","NSHOBORA KUBA MFITE IBIBAZO BITANDUKANYE  CYANGWA MU MASHA UMUNTU ABA ATAMEZE NEZA","MIGHT HAVE SEVERAL  PROBLEMS OR FELL LIKE I'M NOT WELL","demotivation","Kinyarwanda,Geography,ICT,History","Kinyarwanda,Geography,ICT,History","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.344,0.529,0.308,0.438,0.511,0.487,0.4,0.407,0.425,0.667,0.525,0.442,0.45,0.667,0.917,0.817
"117","motivation","demotivation","A","N10","Nm10_7","Nm10_7_1","MOTIVATION6210_7","no","yes","no","17","Male","2","Yes","Kinyarwanda,Geography,ICT,History",NA,"Yes","No","yes","CODER 1","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"NTUMVA IRYOSOMO","DON’T UNDERSTAND THE SUBJECT","demotivation","Kinyarwanda,Geography,ICT,History","Kinyarwanda,Geography,ICT,History","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.344,0.529,0.308,0.438,0.511,0.487,0.4,0.407,0.425,0.667,0.525,0.442,0.45,0.667,0.917,0.817
"117","motivation","demotivation","A","N10","Nm10_8","Nm10_8_1","MOTIVATION6210_8","no","yes","no","17","Male","2","Yes","Kinyarwanda,Geography,ICT,History",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","NEGATIVE",NA,NA,NA,"ABILITY",NA,NA,NA,"CODER 1","NEGATIVE","NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"NTA WU SHAKA","I DON’T WANT IT","demotivation","Kinyarwanda,Geography,ICT,History","Kinyarwanda,Geography,ICT,History","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.344,0.529,0.308,0.438,0.511,0.487,0.4,0.407,0.425,0.667,0.525,0.442,0.45,0.667,0.917,0.817
"117","motivation","demotivation","A","N10","Nm10_9","Nm10_9_1","MOTIVATION6210_9","no","yes","no","17","Male","2","Yes","Kinyarwanda,Geography,ICT,History",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"NTA WU MVISE","NOONE UNDERSTOOD","demotivation","Kinyarwanda,Geography,ICT,History","Kinyarwanda,Geography,ICT,History","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.344,0.529,0.308,0.438,0.511,0.487,0.4,0.407,0.425,0.667,0.525,0.442,0.45,0.667,0.917,0.817
"118","motivation","demotivation","B","M56","Mm56_1","Mm56_1_1","MOTIVATION7856_1","yes","yes","no","14","Male","1","Yes","Physics,French",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","TASK DIFFICULTY",NA,NA,NA,"TASK DIFFICULTY",NA,NA,NA,"AGREEMENT","TASK DIFFICULTY","TASK DIFFICULTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/effort",NA,NA,"MBONA AMASOMO ABA AKOMEYE","I FEEL LIKE THE LESSONS/SUBJECTS ARE DIFFICULT","demotivation","Geography,Ikinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.556,0.5,0.46,0.469,0.631,0.307,0.561,0.411,0.421,0.658,0.75,0.583,0.525,0.417,0.617,0.808
"118","motivation","demotivation","B","M56","Mm56_10","Mm56_10_1","MOTIVATION7856_10","no","yes","yes","14","Male","1","Yes","Physics,French",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY","TASK DIFFICULTY",NA,NA,"TASK DIFFICULTY",NA,NA,NA,"CODER 1","ABILITY/ TASK DIFFICULTY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"NTAYASHOBORA ABA AKOMEYE","I AM NOT ABLE TO DO THEM , THEY ARE DIFFICULT","demotivation","Geography,Ikinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.556,0.5,0.46,0.469,0.631,0.307,0.561,0.411,0.421,0.658,0.75,0.583,0.525,0.417,0.617,0.808
"118","motivation","demotivation","B","M56","Mm56_10","Mm56_10_2","MOTIVATION7856_10","no","no",NA,"14","Male","1","Yes","Physics,French",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY","TASK DIFFICULTY",NA,NA,"TASK DIFFICULTY",NA,NA,NA,"AGREEMENT","ABILITY/ TASK DIFFICULTY","TASK DIFFICULTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/effort",NA,NA,"NTAYASHOBORA ABA AKOMEYE","I AM NOT ABLE TO DO THEM , THEY ARE DIFFICULT","demotivation","Geography,Ikinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.556,0.5,0.46,0.469,0.631,0.307,0.561,0.411,0.421,0.658,0.75,0.583,0.525,0.417,0.617,0.808
"118","motivation","demotivation","B","M56","Mm56_2","Mm56_2_1","MOTIVATION7856_2","no","yes","yes","14","Male","1","Yes","Physics,French",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY",NA,NA,NA,"UTILITY",NA,NA,NA,"CODER 1","ABILITY/ DIFFERENT","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"NTABIHA AGACIRO KUKO BIBA BYARANANIYE KUYIGA","I DON’T GIVE THEM VALUE BECAUSE IT WAS TOO DIFFICULT FOR ME TO STUDY IT","demotivation","Geography,Ikinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.556,0.5,0.46,0.469,0.631,0.307,0.561,0.411,0.421,0.658,0.75,0.583,0.525,0.417,0.617,0.808
"118","motivation","demotivation","B","M56","Mm56_2","Mm56_2_2","MOTIVATION7856_2","no","no",NA,"14","Male","1","Yes","Physics,French",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY",NA,NA,NA,"UTILITY",NA,NA,NA,"NONE","ABILITY/ DIFFERENT","DIFFERENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONSEQUENCE",NA,"CONSEQUENCE",NA,"AGREEMENT","CONSEQUENCE","value/utility/useless","CHANGED LATER",NA,"NTABIHA AGACIRO KUKO BIBA BYARANANIYE KUYIGA","I DON’T GIVE THEM VALUE BECAUSE I AM NOT CAPABLE OF STUDYING THEM","demotivation","Geography,Ikinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.556,0.5,0.46,0.469,0.631,0.307,0.561,0.411,0.421,0.658,0.75,0.583,0.525,0.417,0.617,0.808
"118","motivation","demotivation","B","M56","Mm56_3","Mm56_3_1","MOTIVATION7856_3","no","yes","no","14","Male","1","Yes","Physics,French",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","TASK DIFFICULTY",NA,NA,NA,"TASK DIFFICULTY",NA,NA,NA,"AGREEMENT","TASK DIFFICULTY","TASK DIFFICULTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/effort",NA,NA,"MBONA ISOMO NKA PHYSICS RIKOMERA","I FEEL LIKE THE PHYSICS SUBJECT IS DIFFICULT","demotivation","Geography,Ikinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.556,0.5,0.46,0.469,0.631,0.307,0.561,0.411,0.421,0.658,0.75,0.583,0.525,0.417,0.617,0.808
"118","motivation","demotivation","B","M56","Mm56_4","Mm56_4_1","MOTIVATION7856_4","no","yes","no","14","Male","1","Yes","Physics,French",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","ABILITY",NA,NA,NA,"ABILITY",NA,NA,NA,"AGREEMENT","ABILITY","ABILITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancy",NA,NA,"IYO NYIKORA SINIGIRIRA IKIZERE","I AM NOT CONFIDENT WHEN I DO IT","demotivation","Geography,Ikinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.556,0.5,0.46,0.469,0.631,0.307,0.561,0.411,0.421,0.658,0.75,0.583,0.525,0.417,0.617,0.808
"118","motivation","demotivation","B","M56","Mm56_5","Mm56_5_1","MOTIVATION7856_5","no","yes","no","14","Male","1","Yes","Physics,French",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","TASK DIFFICULTY",NA,NA,NA,"TASK DIFFICULTY",NA,NA,NA,"AGREEMENT","TASK DIFFICULTY","TASK DIFFICULTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/effort",NA,NA,"FRENCH IKOMERA KURUSHA AYANDI MASOMO","FRENCH IS HARDER THAN ALL THE OTHERS","demotivation","Geography,Ikinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.556,0.5,0.46,0.469,0.631,0.307,0.561,0.411,0.421,0.658,0.75,0.583,0.525,0.417,0.617,0.808
"118","motivation","demotivation","B","M56","Mm56_6","Mm56_6_1","MOTIVATION7856_6","no","yes","yes","14","Male","1","Yes","Physics,French",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","NEGATIVE","TASK DIFFICULTY",NA,NA,"TASK DIFFICULTY",NA,NA,NA,"CODER 1","NEGATIVE/ TASK DIFFICULTY","NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",NA,NA,"NTAKUNDA KUYIGA ABA AKOMEYA","I DON'T LIKE STUDYING THEM, THEY ARE DIFFICULT","demotivation","Geography,Ikinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.556,0.5,0.46,0.469,0.631,0.307,0.561,0.411,0.421,0.658,0.75,0.583,0.525,0.417,0.617,0.808
"118","motivation","demotivation","B","M56","Mm56_6","Mm56_6_2","MOTIVATION7856_6","no","no",NA,"14","Male","1","Yes","Physics,French",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","NEGATIVE","TASK DIFFICULTY",NA,NA,"TASK DIFFICULTY",NA,NA,NA,"AGREEMENT","NEGATIVE/ TASK DIFFICULTY","TASK DIFFICULTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/effort",NA,NA,"NTAKUNDA KUYIGA ABA AKOMEYA","I DON'T LIKE STUDYING THEM, THEY ARE DIFFICULT","demotivation","Geography,Ikinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.556,0.5,0.46,0.469,0.631,0.307,0.561,0.411,0.421,0.658,0.75,0.583,0.525,0.417,0.617,0.808
"118","motivation","demotivation","B","M56","Mm56_7","Mm56_7_1","MOTIVATION7856_7","no","yes","yes","14","Male","1","Yes","Physics,French",NA,"Yes","Yes","yes","AGREEMENT","Demotivation","Demotivation","demotivation","AGREEMENT","DIFFERENT","UTILITY",NA,NA,"ATTAINMENT",NA,NA,NA,"CODER 1","NEGATIVE/ UTILITY","UTILITY","USELESS",NA,NA,"USELESS",NA,NA,"AGREEMENT","USELESS","USELESS",NA,NA,NA,NA,NA,NA,"value/utility/useless",NA,NA,"NTAKUNDA KUYA KURIKIRANA MBONA NTAKAMARO KURI NJYE","I DON'T LOVE PAYING ATTENTION I DON'T SEE ANY VALUE FOR ME","demotivation","Geography,Ikinyarwanda","Physics,French","","",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,0,NA,NA,0,0,NA,NA,0.556,0.5,0.46,0.469,0.631,0.307,0.561,0.411,0.421,0.658,0.75,0.583,0.525,0.417,0.617,0.808
